company_id,company_name,ticker,country,region,sector,industry,reporting_year,scope1_mt_co2e,scope2_location_mt_co2e,scope2_market_mt_co2e,scope3_total_mt_co2e,scope1_plus_scope2_location_mt,emissions_intensity_mt_per_musd,revenue_usd_millions,reporting_standard,data_source,third_party_verified,net_zero_target_year,notes,data_collection_date
GHG0346,McDonald's,MCD,United States,North America,Consumer Discretionary,Restaurants,2022,4.1,0.5,,52.0,4.6,0.000198,23183.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2050.0,High Scope 3 from livestock supply chain,2024-01-01 to 2025-12-31
GHG0347,General Motors,GM,United States,North America,Consumer Discretionary,Automotive,2022,3.9,2.1,0.8,177.0,6.0,3.8e-05,156735.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2040.0,,2024-01-01 to 2025-12-31
GHG0348,Ford Motor,F,United States,North America,Consumer Discretionary,Automotive,2022,3.6,2.2,0.9,175.0,5.800000000000001,3.7e-05,158057.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2050.0,Scope 3 dominated by tailpipe emissions of sold vehicles,2024-01-01 to 2025-12-31
GHG0349,Amazon,AMZN,United States,North America,Consumer Discretionary,E-Commerce,2022,1.78,5.2,4.1,68.0,6.98,1.4e-05,513983.0,GHG Protocol,SustainabilityReport_2023,True,2040.0,,2024-01-01 to 2025-12-31
GHG0350,Starbucks,SBUX,United States,North America,Consumer Discretionary,Restaurants,2022,0.9,0.3,,,1.2,3.7e-05,32250.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2030.0,,2024-01-01 to 2025-12-31
GHG0351,Tesla,TSLA,United States,North America,Consumer Discretionary,Automotive,2022,0.1,0.4,0.1,3.0,0.5,6e-06,81462.0,GHG Protocol,ImpactReport_2022,True,,,2024-01-01 to 2025-12-31
GHG0352,Cargill,—,United States,North America,Consumer Staples,Agricultural Trading,2022,8.4,2.1,,,10.5,6.4e-05,165000.0,GHG Protocol,SustainabilityReport_2023,False,2050.0,Privately held,2024-01-01 to 2025-12-31
GHG0353,Walmart,WMT,United States,North America,Consumer Staples,Retail,2022,5.8,8.3,5.1,231.0,14.1,2.5e-05,572754.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2040.0,Large Scope 3 from supply chain,2024-01-01 to 2025-12-31
GHG0354,Archer-Daniels-Midland,ADM,United States,North America,Consumer Staples,Agricultural Processing,2022,3.8,1.2,,,5.0,4.9e-05,101556.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2050.0,,2024-01-01 to 2025-12-31
GHG0355,Tyson Foods,TSN,United States,North America,Consumer Staples,Food,2022,3.7,1.6,,50.0,5.300000000000001,9.9e-05,53282.0,GHG Protocol,SustainabilityReport_2023,True,2050.0,High Scope 3 from livestock,2024-01-01 to 2025-12-31
GHG0356,Bunge Global,BG,United States,North America,Consumer Staples,Agricultural Processing,2022,3.1,0.9,,,4.0,5.9e-05,67234.0,GHG Protocol,SustainabilityReport_2023,False,2050.0,,2024-01-01 to 2025-12-31
GHG0357,PepsiCo,PEP,United States,North America,Consumer Staples,Beverages,2022,2.4,1.2,0.9,64.0,3.6,4.2e-05,86392.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2040.0,,2024-01-01 to 2025-12-31
GHG0358,Target,TGT,United States,North America,Consumer Staples,Retail,2022,2.4,2.8,,,5.199999999999999,4.8e-05,109120.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2040.0,,2024-01-01 to 2025-12-31
GHG0359,Coca-Cola,KO,United States,North America,Consumer Staples,Beverages,2022,2.3,0.9,0.5,,3.2,7.4e-05,43004.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2040.0,,2024-01-01 to 2025-12-31
GHG0360,Costco,COST,United States,North America,Consumer Staples,Retail,2022,1.9,2.1,,,4.0,1.8e-05,222730.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2050.0,,2024-01-01 to 2025-12-31
GHG0361,Procter & Gamble,PG,United States,North America,Consumer Staples,Household Products,2022,1.1,1.4,0.8,,2.5,3.1e-05,80187.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2040.0,,2024-01-01 to 2025-12-31
GHG0362,Mondelez,MDLZ,United States,North America,Consumer Staples,Food,2022,0.9,0.4,,,1.3,4.1e-05,31496.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2050.0,,2024-01-01 to 2025-12-31
GHG0363,Scotts Miracle-Gro,SMG,United States,North America,Consumer Staples,Horticulture,2022,0.3,0.2,,,0.5,0.000121,4135.0,GHG Protocol,SustainabilityReport_2023,False,,,2024-01-01 to 2025-12-31
GHG0364,ExxonMobil,XOM,United States,North America,Energy,Integrated Oil & Gas,2022,104.1,3.6,,630.0,107.7,0.00027,398674.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2050.0,Scope 1+2; Scope 3 includes use of sold products,2024-01-01 to 2025-12-31
GHG0365,Chevron,CVX,United States,North America,Energy,Integrated Oil & Gas,2022,50.4,2.1,,256.0,52.5,0.000223,235717.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2050.0,,2024-01-01 to 2025-12-31
GHG0366,ConocoPhillips,COP,United States,North America,Energy,E&P,2022,19.5,0.9,,98.0,20.4,0.00026,78494.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2050.0,,2024-01-01 to 2025-12-31
GHG0367,Valero Energy,VLO,United States,North America,Energy,Refining,2022,17.8,2.1,,45.0,19.9,0.000113,176383.0,GHG Protocol,SustainabilityReport_2023,True,2025.0,,2024-01-01 to 2025-12-31
GHG0368,Cheniere Energy,LNG,United States,North America,Energy,LNG,2022,14.8,0.5,,,15.3,0.000458,33428.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2050.0,Large LNG exporter — high Scope 1,2024-01-01 to 2025-12-31
GHG0369,Marathon Petroleum,MPC,United States,North America,Energy,Refining,2022,13.6,1.5,,,15.1,8.4e-05,179961.0,GHG Protocol,SustainabilityReport_2023,True,2050.0,,2024-01-01 to 2025-12-31
GHG0370,Occidental Petroleum,OXY,United States,North America,Energy,E&P,2022,13.2,1.4,,,14.6,0.000393,37108.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2050.0,,2024-01-01 to 2025-12-31
GHG0371,Phillips 66,PSX,United States,North America,Energy,Refining,2022,11.9,1.8,,,13.7,7.8e-05,175702.0,GHG Protocol,SustainabilityReport_2023,True,2050.0,,2024-01-01 to 2025-12-31
GHG0372,Kinder Morgan,KMI,United States,North America,Energy,Midstream,2022,9.4,0.4,,,9.8,0.00051,19230.0,GHG Protocol,SustainabilityReport_2023,False,2050.0,,2024-01-01 to 2025-12-31
GHG0373,Enterprise Products Partners,EPD,United States,North America,Energy,Midstream,2022,8.7,0.6,,,9.3,0.000159,58475.0,GHG Protocol,SustainabilityReport_2023,False,,,2024-01-01 to 2025-12-31
GHG0374,Williams Companies,WMB,United States,North America,Energy,Midstream,2022,8.2,0.5,,,8.7,0.000794,10959.0,GHG Protocol,SustainabilityReport_2023,True,2050.0,,2024-01-01 to 2025-12-31
GHG0375,EOG Resources,EOG,United States,North America,Energy,E&P,2022,5.9,0.4,,,6.300000000000001,0.000271,23272.0,GHG Protocol,SustainabilityReport_2023,True,,,2024-01-01 to 2025-12-31
GHG0376,Pioneer Natural Resources,PXD,United States,North America,Energy,E&P,2022,5.5,0.3,,,5.8,0.00025,23196.0,GHG Protocol,SustainabilityReport_2023,True,,Acquired by ExxonMobil 2024,2024-01-01 to 2025-12-31
GHG0377,Devon Energy,DVN,United States,North America,Energy,E&P,2022,5.1,0.3,,,5.4,0.000361,14948.0,GHG Protocol,SustainabilityReport_2023,False,,,2024-01-01 to 2025-12-31
GHG0378,Halliburton,HAL,United States,North America,Energy,Oilfield Services,2022,5.1,0.7,,,5.8,0.000286,20301.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2035.0,,2024-01-01 to 2025-12-31
GHG0379,Coterra Energy,CTRA,United States,North America,Energy,E&P,2022,4.8,0.3,,,5.1,0.000652,7819.0,GHG Protocol,SustainabilityReport_2023,False,,,2024-01-01 to 2025-12-31
GHG0380,Schlumberger (SLB),SLB,United States,North America,Energy,Oilfield Services,2022,4.4,0.8,,,5.2,0.000185,28091.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2030.0,,2024-01-01 to 2025-12-31
GHG0381,Baker Hughes,BKR,United States,North America,Energy,Oilfield Services,2022,3.8,0.6,,,4.4,0.000209,21078.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2050.0,,2024-01-01 to 2025-12-31
GHG0382,APA Corporation,APA,United States,North America,Energy,E&P,2022,3.4,0.2,,,3.6,0.000672,5361.0,GHG Protocol,SustainabilityReport_2023,False,,,2024-01-01 to 2025-12-31
GHG0383,Marathon Oil,MRO,United States,North America,Energy,E&P,2022,3.1,0.2,,,3.3000000000000003,0.00046,7171.0,GHG Protocol,SustainabilityReport_2023,False,,,2024-01-01 to 2025-12-31
GHG0384,JP Morgan Chase,JPM,United States,North America,Financials,Banking,2022,0.28,0.16,0.12,,0.44,3e-06,128695.0,GHG Protocol,CDP_2023/ESGReport_2023,True,2050.0,Financed emissions much higher,2024-01-01 to 2025-12-31
GHG0385,Bank of America,BAC,United States,North America,Financials,Banking,2022,0.23,0.14,0.1,,0.37,4e-06,95072.0,GHG Protocol,CDP_2023/ESGReport_2023,True,2050.0,,2024-01-01 to 2025-12-31
GHG0386,Citigroup,C,United States,North America,Financials,Banking,2022,0.21,0.12,,,0.3299999999999999,4e-06,75289.0,GHG Protocol,CDP_2023/ESGReport_2023,True,2050.0,,2024-01-01 to 2025-12-31
GHG0387,Blackrock,BLK,United States,North America,Financials,Asset Management,2022,0.06,0.04,,,0.1,6e-06,17873.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2050.0,Operational; financed emissions excluded from this dataset,2024-01-01 to 2025-12-31
GHG0388,Johnson & Johnson,JNJ,United States,North America,Health Care,Pharmaceuticals,2022,1.4,0.8,0.6,,2.2,2.3e-05,93775.0,GHG Protocol,CDP_2023/ESGPerformance_2023,True,2045.0,,2024-01-01 to 2025-12-31
GHG0389,Pfizer,PFE,United States,North America,Health Care,Pharmaceuticals,2022,1.2,0.7,0.5,,1.9,1.9e-05,100330.0,GHG Protocol,CDP_2023/ESGReport_2023,True,2040.0,,2024-01-01 to 2025-12-31
GHG0390,Merck,MRK,United States,North America,Health Care,Pharmaceuticals,2022,1.0,0.6,0.5,,1.6,2.7e-05,59283.0,GHG Protocol,CDP_2023/ESGReport_2023,True,2025.0,,2024-01-01 to 2025-12-31
GHG0391,AbbVie,ABBV,United States,North America,Health Care,Pharmaceuticals,2022,0.8,0.5,,,1.3,2.2e-05,58054.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2035.0,,2024-01-01 to 2025-12-31
GHG0392,Thermo Fisher Scientific,TMO,United States,North America,Health Care,Life Sciences,2022,0.8,0.5,,,1.3,2.9e-05,44915.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2050.0,,2024-01-01 to 2025-12-31
GHG0393,Bristol-Myers Squibb,BMY,United States,North America,Health Care,Pharmaceuticals,2022,0.7,0.4,,,1.1,2.4e-05,46159.0,GHG Protocol,CDP_2023/ESGReport_2023,True,2040.0,,2024-01-01 to 2025-12-31
GHG0394,Abbott Laboratories,ABT,United States,North America,Health Care,Medical Devices,2022,0.6,0.4,0.3,,1.0,2.3e-05,43653.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2030.0,,2024-01-01 to 2025-12-31
GHG0395,UnitedHealth Group,UNH,United States,North America,Health Care,Managed Care,2022,0.5,0.3,,,0.8,2e-06,324162.0,GHG Protocol,CDP_2023/ESGReport_2023,True,2035.0,,2024-01-01 to 2025-12-31
GHG0396,Amgen,AMGN,United States,North America,Health Care,Biotechnology,2022,0.5,0.3,,,0.8,3e-05,26323.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2027.0,,2024-01-01 to 2025-12-31
GHG0397,Danaher,DHR,United States,North America,Health Care,Life Sciences,2022,0.4,0.3,,,0.7,2.2e-05,31471.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2050.0,,2024-01-01 to 2025-12-31
GHG0398,Gilead Sciences,GILD,United States,North America,Health Care,Biotechnology,2022,0.3,0.2,,,0.5,1.8e-05,27282.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2030.0,,2024-01-01 to 2025-12-31
GHG0399,Biogen,BIIB,United States,North America,Health Care,Biotechnology,2022,0.1,0.1,,,0.2,2e-05,10173.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2030.0,,2024-01-01 to 2025-12-31
GHG0400,Waste Management,WM,United States,North America,Industrials,Waste Management,2022,22.1,0.4,,,22.5,0.001142,19698.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2038.0,High Scope 1 from landfill methane,2024-01-01 to 2025-12-31
GHG0401,Republic Services,RSG,United States,North America,Industrials,Waste Management,2022,14.8,0.3,,,15.1,0.001117,13519.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2030.0,,2024-01-01 to 2025-12-31
GHG0402,3M,MMM,United States,North America,Industrials,Diversified Manufacturing,2022,2.1,0.9,0.6,,3.0,8.8e-05,34229.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2050.0,,2024-01-01 to 2025-12-31
GHG0403,Cummins,CMI,United States,North America,Industrials,Engines & Components,2022,1.9,0.7,,,2.6,0.000131,19808.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2050.0,,2024-01-01 to 2025-12-31
GHG0404,Caterpillar,CAT,United States,North America,Industrials,Heavy Machinery,2022,1.8,0.7,,,2.5,4.2e-05,59427.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2050.0,,2024-01-01 to 2025-12-31
GHG0405,Boeing,BA,United States,North America,Industrials,Aerospace & Defense,2022,1.6,0.7,,,2.3,3.5e-05,66608.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2050.0,,2024-01-01 to 2025-12-31
GHG0406,Honeywell,HON,United States,North America,Industrials,Aerospace & Defense,2022,1.5,0.6,0.5,,2.1,5.9e-05,35466.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2035.0,,2024-01-01 to 2025-12-31
GHG0407,General Electric,GE,United States,North America,Industrials,Diversified Industrial,2022,1.4,0.7,,,2.1,2.7e-05,76555.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2030.0,,2024-01-01 to 2025-12-31
GHG0408,Raytheon Technologies (RTX),RTX,United States,North America,Industrials,Aerospace & Defense,2022,1.3,0.6,,,1.9,2.8e-05,67074.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2035.0,,2024-01-01 to 2025-12-31
GHG0409,Lockheed Martin,LMT,United States,North America,Industrials,Aerospace & Defense,2022,1.1,0.5,,,1.6,2.4e-05,65984.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2035.0,,2024-01-01 to 2025-12-31
GHG0410,Emerson Electric,EMR,United States,North America,Industrials,Automation,2022,0.9,0.5,,,1.4,8.8e-05,15872.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2045.0,,2024-01-01 to 2025-12-31
GHG0411,Northrop Grumman,NOC,United States,North America,Industrials,Aerospace & Defense,2022,0.9,0.5,,,1.4,3.8e-05,36601.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2035.0,,2024-01-01 to 2025-12-31
GHG0412,Deere & Co,DE,United States,North America,Industrials,Heavy Machinery,2022,0.8,0.4,,,1.2000000000000002,2.3e-05,52577.0,GHG Protocol,SustainabilityReport_2023,True,2030.0,,2024-01-01 to 2025-12-31
GHG0413,Parker Hannifin,PH,United States,North America,Industrials,Automation,2022,0.7,0.4,,,1.1,5.8e-05,19027.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2050.0,,2024-01-01 to 2025-12-31
GHG0414,Illinois Tool Works,ITW,United States,North America,Industrials,Diversified Manufacturing,2022,0.7,0.4,,,1.1,6.9e-05,15891.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2030.0,,2024-01-01 to 2025-12-31
GHG0415,Eaton,ETN,United States,North America,Industrials,Electrical Equipment,2022,0.5,0.3,,,0.8,4.1e-05,19633.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2030.0,,2024-01-01 to 2025-12-31
GHG0416,Intel,INTC,United States,North America,Information Technology,Semiconductors,2022,0.61,1.9,0.9,,2.51,4e-05,63054.0,GHG Protocol,CDP_2023/CSRReport_2023,True,2040.0,,2024-01-01 to 2025-12-31
GHG0417,Alphabet (Google),GOOGL,United States,North America,Information Technology,Internet,2022,0.55,1.5,0.6,,2.05,7e-06,282836.0,GHG Protocol,CDP_2023/EnvironmentalReport_2023,True,2030.0,,2024-01-01 to 2025-12-31
GHG0418,Apple,AAPL,United States,North America,Information Technology,Consumer Electronics,2022,0.28,0.03,0.02,22.5,0.31,1e-06,394328.0,GHG Protocol,CDP_2023/EnvironmentalProgress_2023,True,2030.0,Scope 3 = 22.5 Mt; Scope 1+2 very low,2024-01-01 to 2025-12-31
GHG0419,IBM,IBM,United States,North America,Information Technology,IT Services,2022,0.25,0.18,,,0.43,7e-06,60530.0,GHG Protocol,CDP_2023/EnvironmentalReport_2023,True,2030.0,,2024-01-01 to 2025-12-31
GHG0420,HP Inc,HPQ,United States,North America,Information Technology,PCs & Printers,2022,0.18,0.12,,,0.3,5e-06,62983.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2040.0,,2024-01-01 to 2025-12-31
GHG0421,Meta Platforms,META,United States,North America,Information Technology,Internet,2022,0.16,0.05,0.04,,0.21,2e-06,116609.0,GHG Protocol,SustainabilityReport_2023,True,2030.0,Net zero Scope 1+2 since 2020,2024-01-01 to 2025-12-31
GHG0422,Microsoft,MSFT,United States,North America,Information Technology,Software,2023,0.14,0.11,0.07,15.0,0.25,1e-06,211915.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2030.0,Carbon negative commitment by 2030,2024-01-01 to 2025-12-31
GHG0423,Nvidia,NVDA,United States,North America,Information Technology,Semiconductors,2023,0.08,0.12,0.05,,0.2,4e-06,44870.0,GHG Protocol,CDP_2023/CorporateResp_2023,True,2025.0,Very low direct emissions,2024-01-01 to 2025-12-31
GHG0424,Salesforce,CRM,United States,North America,Information Technology,Software,2022,0.05,0.08,0.04,,0.13,5e-06,26492.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2030.0,Net zero emissions already,2024-01-01 to 2025-12-31
GHG0425,Nucor,NUE,United States,North America,Materials,Steel,2022,24.8,4.2,,,29.0,0.000795,36483.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2050.0,EAF-based; lower emissions than BF-BOF,2024-01-01 to 2025-12-31
GHG0426,Cleveland-Cliffs,CLF,United States,North America,Materials,Steel,2022,16.8,2.8,,,19.6,0.000852,23005.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2050.0,,2024-01-01 to 2025-12-31
GHG0427,LyondellBasell,LYB,United States,North America,Materials,Chemicals,2022,12.7,3.5,,,16.2,0.000321,50464.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2050.0,,2024-01-01 to 2025-12-31
GHG0428,Linde plc,LIN,United States,North America,Materials,Industrial Gases,2022,12.4,6.8,5.1,,19.2,0.000575,33364.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2050.0,,2024-01-01 to 2025-12-31
GHG0429,Dow Inc,DOW,United States,North America,Materials,Chemicals,2022,11.3,4.1,,85.0,15.4,0.000271,56902.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2050.0,,2024-01-01 to 2025-12-31
GHG0430,United States Steel,X,United States,North America,Materials,Steel,2022,10.6,2.1,,,12.7,0.000602,21090.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2050.0,,2024-01-01 to 2025-12-31
GHG0431,Air Products,APD,United States,North America,Materials,Industrial Gases,2022,9.1,4.2,,,13.3,0.001047,12704.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2050.0,,2024-01-01 to 2025-12-31
GHG0432,CF Industries,CF,United States,North America,Materials,Fertilizers,2022,8.9,0.6,,,9.5,0.001231,7715.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2050.0,Ammonia / fertilizer — high Scope 1,2024-01-01 to 2025-12-31
GHG0433,Alcoa,AA,United States,North America,Materials,Aluminium,2022,8.1,7.8,6.4,,15.9,0.001277,12451.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2050.0,,2024-01-01 to 2025-12-31
GHG0434,Steel Dynamics,STLD,United States,North America,Materials,Steel,2022,6.4,1.2,,,7.6,0.000413,18398.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2050.0,EAF-based,2024-01-01 to 2025-12-31
GHG0435,International Paper,IP,United States,North America,Materials,Paper,2022,5.8,2.4,,,8.2,0.000388,21158.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2030.0,,2024-01-01 to 2025-12-31
GHG0436,Freeport-McMoRan,FCX,United States,North America,Materials,Mining,2022,4.9,3.8,,,8.7,0.000381,22855.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2050.0,Copper mining,2024-01-01 to 2025-12-31
GHG0437,Martin Marietta,MLM,United States,North America,Materials,Aggregates,2022,4.8,0.8,,,5.6,0.000922,6074.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2050.0,,2024-01-01 to 2025-12-31
GHG0438,Commercial Metals Company,CMC,United States,North America,Materials,Steel,2022,4.2,0.8,,,5.0,0.000709,7051.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2030.0,EAF — lowest-carbon US steel,2024-01-01 to 2025-12-31
GHG0439,Vulcan Materials,VMC,United States,North America,Materials,Aggregates,2022,4.1,0.7,,,4.8,0.000678,7079.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2050.0,,2024-01-01 to 2025-12-31
GHG0440,Mosaic Company,MOS,United States,North America,Materials,Fertilizers,2022,3.9,1.7,,,5.6,0.000285,19640.0,GHG Protocol,SustainabilityReport_2023,False,,,2024-01-01 to 2025-12-31
GHG0441,Nucor Steel Gallatin,—,United States,North America,Materials,Steel,2022,3.8,0.6,,,4.4,,,GHG Protocol,EPA_GHGRP_2023,True,,GHGRP facility-level data,2024-01-01 to 2025-12-31
GHG0442,Summit Materials,SUM,United States,North America,Materials,Building Materials,2022,3.7,0.5,,,4.2,0.001218,3449.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,False,2050.0,,2024-01-01 to 2025-12-31
GHG0443,Arconic,—,United States,North America,Materials,Aluminium,2022,3.4,2.1,,,5.5,0.000949,5798.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2050.0,,2024-01-01 to 2025-12-31
GHG0444,Olin Corporation,OLN,United States,North America,Materials,Chemicals,2022,3.4,1.4,,,4.8,0.000537,8936.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2040.0,Chlor-alkali — high Scope 1,2024-01-01 to 2025-12-31
GHG0445,Eagle Materials,EXP,United States,North America,Materials,Cement,2022,3.4,0.4,,,3.8,0.001811,2098.0,GHG Protocol,SustainabilityReport_2023,False,,,2024-01-01 to 2025-12-31
GHG0446,Packaging Corp of America,PKG,United States,North America,Materials,Paper & Packaging,2022,3.4,1.2,,,4.6,0.000543,8466.0,GHG Protocol,SustainabilityReport_2023,True,2030.0,,2024-01-01 to 2025-12-31
GHG0447,Newmont,NEM,United States,North America,Materials,Mining,2022,3.2,1.1,,,4.300000000000001,0.000361,11915.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2050.0,Gold mining,2024-01-01 to 2025-12-31
GHG0448,Eastman Chemical,EMN,United States,North America,Materials,Chemicals,2022,2.9,1.2,,,4.1,0.000388,10576.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2050.0,,2024-01-01 to 2025-12-31
GHG0449,Huntsman Corporation,HUN,United States,North America,Materials,Chemicals,2022,2.8,1.1,,,3.9,0.000488,8000.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2050.0,,2024-01-01 to 2025-12-31
GHG0450,Celanese,CE,United States,North America,Materials,Chemicals,2022,2.3,0.9,,,3.2,0.000331,9664.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2050.0,,2024-01-01 to 2025-12-31
GHG0451,Tronox,TROX,United States,North America,Materials,Titanium Dioxide,2022,2.1,0.9,,,3.0,0.000909,3302.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2050.0,,2024-01-01 to 2025-12-31
GHG0452,Sonoco Products,SON,United States,North America,Materials,Packaging,2022,2.1,0.9,,,3.0,0.000446,6724.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2030.0,,2024-01-01 to 2025-12-31
GHG0453,Tronox Holdings,TROX,United States,North America,Materials,Chemicals,2022,2.1,0.9,,,3.0,0.000909,3302.0,GHG Protocol,SustainabilityReport_2023,False,,,2024-01-01 to 2025-12-31
GHG0454,United States Gypsum,USG,United States,North America,Materials,Building Products,2022,1.4,0.5,,,1.9,,,GHG Protocol,SustainabilityReport_2023,False,,Subsidiary of Knauf,2024-01-01 to 2025-12-31
GHG0455,Berry Global,BERY,United States,North America,Materials,Packaging,2022,1.4,0.7,,,2.1,0.000145,14492.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2030.0,,2024-01-01 to 2025-12-31
GHG0456,Weyerhaeuser,WY,United States,North America,Materials,Timber,2022,1.2,0.4,,,1.6,0.000156,10228.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2030.0,Net forest carbon sink,2024-01-01 to 2025-12-31
GHG0457,US Silica,SLCA,United States,North America,Materials,Mining,2022,1.2,0.4,,,1.6,0.001126,1421.0,GHG Protocol,SustainabilityReport_2023,False,,,2024-01-01 to 2025-12-31
GHG0458,Corteva Agriscience,CTVA,United States,North America,Materials,Agrochemicals,2022,1.1,0.5,,,1.6,9.2e-05,17455.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2050.0,,2024-01-01 to 2025-12-31
GHG0459,Sealed Air,SEE,United States,North America,Materials,Packaging,2022,1.1,0.6,,,1.7000000000000002,0.000301,5648.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2040.0,,2024-01-01 to 2025-12-31
GHG0460,PPG Industries,PPG,United States,North America,Materials,Paints & Coatings,2022,0.9,0.5,,,1.4,7.9e-05,17700.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2030.0,,2024-01-01 to 2025-12-31
GHG0461,Cabot Corporation,CBT,United States,North America,Materials,Specialty Chemicals,2022,0.8,0.4,,,1.2000000000000002,0.000326,3680.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2030.0,,2024-01-01 to 2025-12-31
GHG0462,Albemarle,ALB,United States,North America,Materials,Specialty Chemicals,2022,0.6,0.3,,,0.8999999999999999,0.000123,7321.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2050.0,Lithium mining for batteries,2024-01-01 to 2025-12-31
GHG0463,Ferro Corporation,—,United States,North America,Materials,Specialty Materials,2022,0.6,0.3,,,0.8999999999999999,,,GHG Protocol,SustainabilityReport_2023,False,,,2024-01-01 to 2025-12-31
GHG0464,RPM International,RPM,United States,North America,Materials,Coatings,2022,0.5,0.3,,,0.8,0.000115,6929.0,GHG Protocol,SustainabilityReport_2023,False,2050.0,,2024-01-01 to 2025-12-31
GHG0465,Ashland,ASH,United States,North America,Materials,Specialty Chemicals,2022,0.4,0.2,,,0.6000000000000001,0.00025,2401.0,GHG Protocol,CDP_2023/SustainabilityReport_2023,True,2030.0,,2024-01-01 to 2025-12-31
